-1.000000000000000000e+01 3.525896414342628947e+25 4.552757140219129160e+23 2.903375727091609764e+21 2.596905208212124860e+21
-9.500000000000000000e+00 7.980577689243025575e+25 9.576137710672009306e+23 5.083916976792014946e+21 2.463386786659631759e+20
-9.000000000000000000e+00 1.884960159362549371e+26 1.028931947778608088e+24 6.228108137066394550e+21 2.265984414596171694e+20
-8.500000000000000000e+00 4.260458167330676483e+26 1.511045958510835663e+24 7.845630757893640815e+21 2.859311701075741573e+20
-8.000000000000000000e+00 9.649153386454182734e+26 4.024346586782556756e+24 8.296281300917779694e+21 1.422159763654211502e+20
-7.500000000000000000e+00 2.114716135458166824e+27 4.628574843305236609e+24 8.561624423733267530e+21 3.704732342591298765e+19
-7.000000000000000000e+00 4.311616035856573083e+27 1.045116026405980297e+25 9.457713424163475030e+21 8.956983287339301274e+19
-6.500000000000000000e+00 7.778411354581672508e+27 1.028143149112086894e+25 1.059489299309273075e+22 2.912358041301533082e+19
-6.000000000000000000e+00 1.132890936254979901e+28 1.351693305989087096e+25 1.068012746570267309e+22 9.319996572069960090e+19
-5.500000000000000000e+00 1.393293077689242784e+28 2.233761850309202504e+25 1.008177579797201604e+22 3.647705090070249882e+19
-5.000000000000000000e+00 1.586619770916334098e+28 2.101447286308113416e+25 9.025642350483360186e+21 8.293100016326893568e+19
-4.500000000000000000e+00 1.733970368525895940e+28 2.520496013164562309e+25 8.192278106687182733e+21 5.547774035167628493e+19
-4.000000000000000000e+00 1.856083167330676848e+28 3.630462887785939666e+25 7.157650705223566492e+21 4.457738796778211738e+19
-3.500000000000000000e+00 1.961748007968126874e+28 3.114139733362712520e+25 6.302189562007150133e+21 7.287045139067587789e+19
-3.000000000000000000e+00 2.052043077689242260e+28 1.450019493607188946e+25 5.610120664384647725e+21 7.813219000234883482e+19
-2.500000000000000000e+00 2.130793077689242591e+28 3.013103367642187112e+25 4.886120157373469295e+21 4.875188932327049626e+19
-2.000000000000000000e+00 2.196776643426294465e+28 2.773802342605245443e+25 4.418972160207446606e+21 3.817724860637777920e+19
-1.500000000000000000e+00 2.260575199203186556e+28 3.288255484291612366e+25 3.950411894651633009e+21 4.396052075911143424e+19
-1.000000000000000000e+00 2.319581673306772377e+28 3.346599002025641240e+25 3.433170909719859560e+21 7.972120200009705062e+19
-5.000000000000000000e-01 2.359341384462150947e+28 3.273209983907585577e+25 3.206806367090237243e+21 6.978866006809039667e+19
