-1.000000000000000000e+01 1.207503320053120724e+26 2.084824178348535348e+24 6.396359802063721595e+20 3.944629446318859223e+20
-9.500000000000000000e+00 2.753320053120849555e+26 3.277819021296122705e+24 2.270508689913240617e+21 2.288628016604696412e+20
-9.000000000000000000e+00 6.210823373173970515e+26 1.230302566132998568e+24 2.820514600656882369e+21 1.341386734359891313e+20
-8.500000000000000000e+00 1.392330677290836467e+27 7.369859870363878441e+24 3.117206525586663539e+21 1.906540858461121413e+20
-8.000000000000000000e+00 2.881972111553784494e+27 1.036601189787937040e+25 2.864241297405048783e+21 9.727378233557942272e+19
-7.500000000000000000e+00 5.202423638778220725e+27 2.069427221506585757e+25 2.327989035418498630e+21 5.282765797513185690e+19
-7.000000000000000000e+00 7.756308100929614374e+27 1.773001624000239677e+25 1.958616812536089281e+21 4.336860001954770125e+19
-6.500000000000000000e+00 1.004940239043824744e+28 2.371338964507606807e+25 1.639524185861591138e+21 2.776098709115209728e+19
-6.000000000000000000e+00 1.191982071713147230e+28 2.680337919316241116e+25 1.383012066254249525e+21 4.449857677078459187e+19
-5.500000000000000000e+00 1.347918326693227059e+28 2.912179064049733162e+25 1.140007198741395538e+21 3.467764644480274842e+19
-5.000000000000000000e+00 1.483263612217795285e+28 3.788049377770208963e+25 9.851501297195666637e+20 2.729430798308224205e+19
-4.500000000000000000e+00 1.595879814077025202e+28 5.569451008338635804e+25 8.336148992709260739e+20 1.070353246102326477e+19
-4.000000000000000000e+00 1.690564409030544346e+28 4.536156394094804359e+25 7.018342979841126564e+20 9.582602817812461568e+18
-3.500000000000000000e+00 1.777058432934926970e+28 4.831513506754616729e+25 5.943823348243520553e+20 1.108967304381264077e+19
-3.000000000000000000e+00 1.857871845949534991e+28 3.310542153843318770e+25 5.361730923634239734e+20 2.198664799375583232e+19
-2.500000000000000000e+00 1.914262948207171262e+28 7.529261821963836463e+25 4.701455475885669089e+20 1.223029169287006003e+19
-2.000000000000000000e+00 1.970126162018592406e+28 4.596079896333979303e+25 4.309726608179336970e+20 1.197106531074280038e+19
-1.500000000000000000e+00 2.019691235059760961e+28 7.435604785702312638e+25 3.540321440294309724e+20 1.938515361875664077e+19
-1.000000000000000000e+00 2.062284196547144380e+28 6.311107482295703202e+25 3.220851723843706552e+20 1.371602367746544026e+19
-5.000000000000000000e-01 2.095033200531208900e+28 6.550306459350362857e+25 2.635174077686123397e+20 1.529740068625973453e+19
