# mu (kcal/mol) rho (kg/m^3)
-3.500000000000000000e+00 6.952059006112839334e+00
-3.000000000000000000e+00 1.063980298403267568e+02
-2.500000000000000000e+00 4.007870071379073806e+02
-2.000000000000000000e+00 1.038901338109120616e+03
-1.500000000000000000e+00 1.112359357153850169e+03
-1.000000000000000000e+00 1.124512228259868834e+03
-5.000000000000000000e-01 1.137111540758533920e+03
