 # iter    flux_conservation    flux_mean[1/s]    flux_std[1/s]    time_step[s]
    390000    6.5658031479E-01    5.5456937465E+06    3.6411933458E+06    4.1144812569E-21
    400000    6.5658031479E-01    5.5456937465E+06    3.6411933458E+06    4.5259294807E-21
    410000    6.5658031478E-01    5.5456937465E+06    3.6411933457E+06    4.9785225367E-21
    420000    6.5658031476E-01    5.5456937465E+06    3.6411933456E+06    5.4763749090E-21
    430000    6.5658031475E-01    5.5456937465E+06    3.6411933456E+06    6.0240125305E-21
    440000    6.5658031473E-01    5.5456937465E+06    3.6411933455E+06    6.6264139272E-21
    450000    6.5658031472E-01    5.5456937465E+06    3.6411933454E+06    7.2890554779E-21
    460000    6.5658031470E-01    5.5456937465E+06    3.6411933453E+06    8.0179611995E-21
    470000    6.5658031468E-01    5.5456937465E+06    3.6411933452E+06    8.8197575106E-21
    480000    6.5658031466E-01    5.5456937465E+06    3.6411933451E+06    9.7017334719E-21
    490000    6.5658031464E-01    5.5456937465E+06    3.6411933450E+06    1.0671907050E-20
    500000    6.5658031462E-01    5.5456937465E+06    3.6411933448E+06    1.1739098010E-20
    510000    6.5658031459E-01    5.5456937465E+06    3.6411933447E+06    1.2913008091E-20
    520000    6.5658031456E-01    5.5456937465E+06    3.6411933445E+06    1.4204309208E-20
    530000    6.5658031452E-01    5.5456937465E+06    3.6411933443E+06    1.5624740467E-20
    540000    6.5658031449E-01    5.5456937465E+06    3.6411933441E+06    1.7187214886E-20
    550000    6.5658031445E-01    5.5456937465E+06    3.6411933439E+06    1.8905936785E-20
    560000    6.5658031440E-01    5.5456937465E+06    3.6411933436E+06    2.0796530914E-20
    570000    6.5658031435E-01    5.5456937464E+06    3.6411933433E+06    2.2876184501E-20
    580000    6.5658031430E-01    5.5456937464E+06    3.6411933430E+06    2.5163803497E-20
    590000    6.5658031424E-01    5.5456937464E+06    3.6411933427E+06    2.7680184446E-20
    600000    6.5658031417E-01    5.5456937464E+06    3.6411933423E+06    3.0448203551E-20
    610000    6.5658031410E-01    5.5456937464E+06    3.6411933419E+06    3.3493024632E-20
    620000    6.5658031402E-01    5.5456937464E+06    3.6411933415E+06    3.6842327894E-20
    630000    6.5658031393E-01    5.5456937464E+06    3.6411933410E+06    4.0526561561E-20
    640000    6.5658031384E-01    5.5456937464E+06    3.6411933405E+06    4.4579218684E-20
    650000    6.5658031373E-01    5.5456937464E+06    3.6411933399E+06    4.9037141615E-20
    660000    6.5658031362E-01    5.5456937464E+06    3.6411933392E+06    5.3940856946E-20
    670000    6.5658031349E-01    5.5456937464E+06    3.6411933385E+06    5.9334943926E-20
    680000    6.5658031335E-01    5.5456937464E+06    3.6411933377E+06    6.5268439734E-20
    690000    6.5658031320E-01    5.5456937463E+06    3.6411933369E+06    7.1795285263E-20
    700000    6.5658031303E-01    5.5456937463E+06    3.6411933359E+06    7.8974815501E-20
    710000    6.5658031284E-01    5.5456937463E+06    3.6411933349E+06    8.6872298934E-20
    720000    6.5658031263E-01    5.5456937463E+06    3.6411933337E+06    9.5559530899E-20
    730000    6.5658031241E-01    5.5456937463E+06    3.6411933324E+06    1.0511548627E-19
    740000    6.5658031216E-01    5.5456937462E+06    3.6411933310E+06    1.1562703740E-19
    750000    6.5658031189E-01    5.5456937462E+06    3.6411933295E+06    1.2718974390E-19
    760000    6.5658031158E-01    5.5456937462E+06    3.6411933278E+06    1.3990872132E-19
    770000    6.5658031125E-01    5.5456937461E+06    3.6411933260E+06    1.5389959679E-19
    780000    6.5658031089E-01    5.5456937461E+06    3.6411933239E+06    1.6928956013E-19
    790000    6.5658031049E-01    5.5456937461E+06    3.6411933217E+06    1.8621852018E-19
    800000    6.5658031005E-01    5.5456937460E+06    3.6411933192E+06    2.0484037664E-19
    810000    6.5658030957E-01    5.5456937460E+06    3.6411933165E+06    2.2532441919E-19
    820000    6.5658030903E-01    5.5456937459E+06    3.6411933135E+06    2.4785686648E-19
    830000    6.5658030845E-01    5.5456937459E+06    3.6411933102E+06    2.7264255904E-19
    840000    6.5658030780E-01    5.5456937458E+06    3.6411933066E+06    2.9990682144E-19
    850000    6.5658030709E-01    5.5456937457E+06    3.6411933026E+06    3.2989751074E-19
    860000    6.5658030631E-01    5.5456937457E+06    3.6411932983E+06    3.6288726968E-19
    870000    6.5658030546E-01    5.5456937456E+06    3.6411932934E+06    3.9917600530E-19
    880000    6.5658030451E-01    5.5456937455E+06    3.6411932881E+06    4.3909361534E-19
    890000    6.5658030347E-01    5.5456937454E+06    3.6411932823E+06    4.8300298735E-19
    900000    6.5658030233E-01    5.5456937453E+06    3.6411932759E+06    5.3130329760E-19
    910000    6.5658030108E-01    5.5456937452E+06    3.6411932689E+06    5.8443364002E-19
    920000    6.5658029970E-01    5.5456937450E+06    3.6411932611E+06    6.4287701796E-19
    930000    6.5658029818E-01    5.5456937449E+06    3.6411932526E+06    7.0716473508E-19
    940000    6.5658029651E-01    5.5456937447E+06    3.6411932432E+06    7.7788122545E-19
    950000    6.5658029467E-01    5.5456937445E+06    3.6411932329E+06    8.5566936654E-19
    960000    6.5658029264E-01    5.5456937443E+06    3.6411932216E+06    9.4123632360E-19
    970000    6.5658029042E-01    5.5456937441E+06    3.6411932091E+06    1.0353599784E-18
    980000    6.5658028797E-01    5.5456937439E+06    3.6411931954E+06    1.1388960009E-18
    990000    6.5658028528E-01    5.5456937436E+06    3.6411931803E+06    1.2527856282E-18
   1000000    6.5658028232E-01    5.5456937433E+06    3.6411931636E+06    1.3780642209E-18
   1010000    6.5658027906E-01    5.5456937430E+06    3.6411931454E+06    1.5158706758E-18
   1020000    6.5658027548E-01    5.5456937427E+06    3.6411931253E+06    1.6674577795E-18
   1030000    6.5658027154E-01    5.5456937423E+06    3.6411931032E+06    1.8342035972E-18
   1040000    6.5658026720E-01    5.5456937419E+06    3.6411930788E+06    2.0176240007E-18
   1050000    6.5658026243E-01    5.5456937414E+06    3.6411930521E+06    2.2193864488E-18
   1060000    6.5658025718E-01    5.5456937409E+06    3.6411930226E+06    2.4413251466E-18
   1070000    6.5658025141E-01    5.5456937403E+06    3.6411929903E+06    2.6854577195E-18
   1080000    6.5658024506E-01    5.5456937397E+06    3.6411929547E+06    2.9540035555E-18
   1090000    6.5658023808E-01    5.5456937390E+06    3.6411929155E+06    3.2494039815E-18
   1100000    6.5658023040E-01    5.5456937383E+06    3.6411928724E+06    3.5743444571E-18
   1110000    6.5658022195E-01    5.5456937375E+06    3.6411928250E+06    3.9317789880E-18
   1120000    6.5658021265E-01    5.5456937366E+06    3.6411927729E+06    4.3249569806E-18
   1130000    6.5658020243E-01    5.5456937356E+06    3.6411927155E+06    4.7574527817E-18
   1140000    6.5658019118E-01    5.5456937345E+06    3.6411926524E+06    5.2331981733E-18
   1150000    6.5658017881E-01    5.5456937333E+06    3.6411925830E+06    5.7565181154E-18
   1160000    6.5658016521E-01    5.5456937319E+06    3.6411925067E+06    6.3321700642E-18
   1170000    6.5658015024E-01    5.5456937305E+06    3.6411924227E+06    6.9653872216E-18
   1180000    6.5658013377E-01    5.5456937289E+06    3.6411923304E+06    7.6619261098E-18
   1190000    6.5658011566E-01    5.5456937271E+06    3.6411922288E+06    8.4281189035E-18
   1200000    6.5658009574E-01    5.5456937252E+06    3.6411921170E+06    9.2709309948E-18
   1210000    6.5658007382E-01    5.5456937230E+06    3.6411919941E+06    1.0198024315E-17
   1220000    6.5658004971E-01    5.5456937207E+06    3.6411918588E+06    1.1217826990E-17
   1230000    6.5658002319E-01    5.5456937181E+06    3.6411917101E+06    1.2339609956E-17
   1240000    6.5657999402E-01    5.5456937153E+06    3.6411915464E+06    1.3573571246E-17
   1250000    6.5657996194E-01    5.5456937122E+06    3.6411913665E+06    1.4930928695E-17
   1260000    6.5657992664E-01    5.5456937087E+06    3.6411911685E+06    1.6424021920E-17
   1270000    6.5657988782E-01    5.5456937050E+06    3.6411909507E+06    1.8066424504E-17
   1280000    6.5657984511E-01    5.5456937008E+06    3.6411907111E+06    1.9873067385E-17
   1290000    6.5657979814E-01    5.5456936962E+06    3.6411904476E+06    2.1860374597E-17
   1300000    6.5657974646E-01    5.5456936912E+06    3.6411901577E+06    2.4046412578E-17
   1310000    6.5657968962E-01    5.5456936857E+06    3.6411898389E+06    2.6451054409E-17
   1320000    6.5657962709E-01    5.5456936796E+06    3.6411894881E+06    2.9096160480E-17
   1330000    6.5657955831E-01    5.5456936729E+06    3.6411891023E+06    3.2005777222E-17
   1340000    6.5657948266E-01    5.5456936655E+06    3.6411886779E+06    3.5206355707E-17
   1350000    6.5657939943E-01    5.5456936574E+06    3.6411882111E+06    3.8726992118E-17
   1360000    6.5657930789E-01    5.5456936485E+06    3.6411876975E+06    4.2599692253E-17
   1370000    6.5657920719E-01    5.5456936387E+06    3.6411871327E+06    4.6859662494E-17
   1380000    6.5657909643E-01    5.5456936280E+06    3.6411865113E+06    5.1545629860E-17
   1390000    6.5657897458E-01    5.5456936161E+06    3.6411858278E+06    5.6700194075E-17
   1400000    6.5657884056E-01    5.5456936031E+06    3.6411850760E+06    6.2370214834E-17
   1410000    6.5657869313E-01    5.5456935887E+06    3.6411842490E+06    6.8607237805E-17
   1420000    6.5657853096E-01    5.5456935730E+06    3.6411833393E+06    7.5467963221E-17
   1430000    6.5657835258E-01    5.5456935556E+06    3.6411823386E+06    8.3014761343E-17
   1440000    6.5657815635E-01    5.5456935365E+06    3.6411812379E+06    9.1316239456E-17
   1450000    6.5657794051E-01    5.5456935155E+06    3.6411800271E+06    1.0044786558E-16
   1460000    6.5657770309E-01    5.5456934925E+06    3.6411786953E+06    1.1049265453E-16
   1470000    6.5657744193E-01    5.5456934671E+06    3.6411772303E+06    1.2154192262E-16
   1480000    6.5657715465E-01    5.5456934391E+06    3.6411756188E+06    1.3369611778E-16
   1490000    6.5657683866E-01    5.5456934084E+06    3.6411738462E+06    1.4706573274E-16
   1500000    6.5657649106E-01    5.5456933746E+06    3.6411718964E+06    1.6177230952E-16
   1510000    6.5657610872E-01    5.5456933374E+06    3.6411697516E+06    1.7794954433E-16
   1520000    6.5657568815E-01    5.5456932965E+06    3.6411673924E+06    1.9574450301E-16
   1530000    6.5657522553E-01    5.5456932516E+06    3.6411647974E+06    2.1531895798E-16
   1540000    6.5657471666E-01    5.5456932021E+06    3.6411619429E+06    2.3685085891E-16
   1550000    6.5657415692E-01    5.5456931477E+06    3.6411588030E+06    2.6053595045E-16
   1560000    6.5657354123E-01    5.5456930878E+06    3.6411553493E+06    2.8658955170E-16
   1570000    6.5657286398E-01    5.5456930220E+06    3.6411515502E+06    3.1524851371E-16
   1580000    6.5657211904E-01    5.5456929496E+06    3.6411473715E+06    3.4677337259E-16
   1590000    6.5657129963E-01    5.5456928700E+06    3.6411427750E+06    3.8145071812E-16
   1600000    6.5657039832E-01    5.5456927825E+06    3.6411377192E+06    4.1959579903E-16
   1610000    6.5656940692E-01    5.5456926862E+06    3.6411321579E+06    4.6155538893E-16
   1620000    6.5656831644E-01    5.5456925803E+06    3.6411260409E+06    5.0771093883E-16
   1630000    6.5656711697E-01    5.5456924638E+06    3.6411193126E+06    5.5848204482E-16
   1640000    6.5656579764E-01    5.5456923357E+06    3.6411119119E+06    6.1433026262E-16
   1650000    6.5656434646E-01    5.5456921949E+06    3.6411037716E+06    6.7576330353E-16
   1660000    6.5656275029E-01    5.5456920400E+06    3.6410948180E+06    7.4333964999E-16
   1670000    6.5656099463E-01    5.5456918697E+06    3.6410849699E+06    8.1767363271E-16
   1680000    6.5655906357E-01    5.5456916824E+06    3.6410741379E+06    8.9944101548E-16
   1690000    6.5655693961E-01    5.5456914765E+06    3.6410622238E+06    9.8938513847E-16
   1700000    6.5655460349E-01    5.5456912501E+06    3.6410491198E+06    1.0883236759E-15
   1710000    6.5655203405E-01    5.5456910012E+06    3.6410347071E+06    1.1971560694E-15
   1720000    6.5654920801E-01    5.5456907276E+06    3.6410188551E+06    1.3168717049E-15
   1730000    6.5654609979E-01    5.5456904267E+06    3.6410014203E+06    1.4485589068E-15
   1740000    6.5654268125E-01    5.5456900961E+06    3.6409822450E+06    1.5934148320E-15
   1750000    6.5653892145E-01    5.5456897326E+06    3.6409611557E+06    1.7527563532E-15
   1760000    6.5653478640E-01    5.5456893330E+06    3.6409379617E+06    1.9280320303E-15
   1770000    6.5653023871E-01    5.5456888940E+06    3.6409124534E+06    2.1208352793E-15
   1780000    6.5652523729E-01    5.5456884115E+06    3.6408844003E+06    2.3329188578E-15
   1790000    6.5651973697E-01    5.5456878813E+06    3.6408535491E+06    2.5662107993E-15
   1800000    6.5651368811E-01    5.5456872987E+06    3.6408196216E+06    2.8228319404E-15
   1810000    6.5650703613E-01    5.5456866588E+06    3.6407823116E+06    3.1051152017E-15
   1820000    6.5649972106E-01    5.5456859559E+06    3.6407412831E+06    3.4156267959E-15
   1830000    6.5649167701E-01    5.5456851838E+06    3.6406961665E+06    3.7571895569E-15
   1840000    6.5648283155E-01    5.5456843361E+06    3.6406465558E+06    4.1329086022E-15
   1850000    6.5647310510E-01    5.5456834053E+06    3.6405920050E+06    4.5461995610E-15
   1860000    6.5646241023E-01    5.5456823835E+06    3.6405320239E+06    5.0008196254E-15
   1870000    6.5645065088E-01    5.5456812622E+06    3.6404660741E+06    5.5009017072E-15
   1880000    6.5643772151E-01    5.5456800317E+06    3.6403935643E+06    6.0509920091E-15
   1890000    6.5642350620E-01    5.5456786820E+06    3.6403138447E+06    6.6560913543E-15
   1900000    6.5640787761E-01    5.5456772016E+06    3.6402262019E+06    7.3217006484E-15
   1910000    6.5639069588E-01    5.5456755786E+06    3.6401298522E+06    8.0538708878E-15
   1920000    6.5637180738E-01    5.5456737998E+06    3.6400239351E+06    8.8592581686E-15
   1930000    6.5635104344E-01    5.5456718507E+06    3.6399075058E+06    9.7451841967E-15
   1940000    6.5632821881E-01    5.5456697159E+06    3.6397795268E+06    1.0719702849E-14
   1950000    6.5630313009E-01    5.5456673788E+06    3.6396388591E+06    1.1791673389E-14
   1960000    6.5627555396E-01    5.5456648211E+06    3.6394842526E+06    1.2970841009E-14
   1970000    6.5624524527E-01    5.5456620236E+06    3.6393143349E+06    1.4267925419E-14
   1980000    6.5621193490E-01    5.5456589652E+06    3.6391275999E+06    1.5694718301E-14
   1990000    6.5617532749E-01    5.5456556235E+06    3.6389223949E+06    1.7264190506E-14
   2000000    6.5613509885E-01    5.5456519746E+06    3.6386969065E+06    1.8990609968E-14
   2010000    6.5609089330E-01    5.5456479927E+06    3.6384491455E+06    2.0889671418E-14
   2020000    6.5604232057E-01    5.5456436506E+06    3.6381769296E+06    2.2978639057E-14
   2030000    6.5598895256E-01    5.5456389194E+06    3.6378778660E+06    2.5276503511E-14
   2040000    6.5593031974E-01    5.5456337683E+06    3.6375493308E+06    2.7804154465E-14
   2050000    6.5586590729E-01    5.5456281649E+06    3.6371884479E+06    3.0584570574E-14
   2060000    6.5579515078E-01    5.5456220754E+06    3.6367920651E+06    3.3643028361E-14
   2070000    6.5571743164E-01    5.5456154639E+06    3.6363567289E+06    3.7007331999E-14
   2080000    6.5563207214E-01    5.5456082933E+06    3.6358786566E+06    4.0708066081E-14
   2090000    6.5553832996E-01    5.5456005249E+06    3.6353537067E+06    4.4778873660E-14
   2100000    6.5543539236E-01    5.5455921186E+06    3.6347773461E+06    4.9256762093E-14
   2110000    6.5532236987E-01    5.5455830330E+06    3.6341446155E+06    5.4182439477E-14
   2120000    6.5519828950E-01    5.5455732253E+06    3.6334500915E+06    5.9600684716E-14
   2130000    6.5506208744E-01    5.5455626520E+06    3.6326878469E+06    6.5560754609E-14
   2140000    6.5491260126E-01    5.5455512683E+06    3.6318514065E+06    7.2116831633E-14
   2150000    6.5474856156E-01    5.5455390284E+06    3.6309337019E+06    7.9328516516E-14
   2160000    6.5456858308E-01    5.5455258856E+06    3.6299270214E+06    8.7261370059E-14
   2170000    6.5437115529E-01    5.5455117924E+06    3.6288229582E+06    9.5987509145E-14
   2180000    6.5415463231E-01    5.5454966999E+06    3.6276123547E+06    1.0558626235E-13
   2190000    6.5391722244E-01    5.5454805580E+06    3.6262852436E+06    1.1614489110E-13
   2200000    6.5365697694E-01    5.5454633153E+06    3.6248307864E+06    1.2775938298E-13
   2210000    6.5337177841E-01    5.5454449180E+06    3.6232372082E+06    1.4053532432E-13
   2220000    6.5305932854E-01    5.5454253103E+06    3.6214917296E+06    1.5458886011E-13
   2230000    6.5271713531E-01    5.5454044334E+06    3.6195804959E+06    1.7004774980E-13
   2240000    6.5234249978E-01    5.5453822250E+06    3.6174885029E+06    1.8705252884E-13
   2250000    6.5193250231E-01    5.5453586185E+06    3.6151995204E+06    2.0575778618E-13
   2260000    6.5148398851E-01    5.5453335428E+06    3.6126960140E+06    2.2633356970E-13
   2270000    6.5099355475E-01    5.5453069208E+06    3.6099590646E+06    2.4896693207E-13
   2280000    6.5045753365E-01    5.5452786697E+06    3.6069682869E+06    2.7386363121E-13
   2290000    6.4987197947E-01    5.5452486995E+06    3.6037017490E+06    3.0125000086E-13
   2300000    6.4923265377E-01    5.5452169127E+06    3.6001358920E+06    3.3137500813E-13
   2310000    6.4853501163E-01    5.5451832039E+06    3.5962454536E+06    3.6451251685E-13
   2320000    6.4777418873E-01    5.5451474585E+06    3.5920033963E+06    4.0096377722E-13
   2330000    6.4694498977E-01    5.5451095526E+06    3.5873808428E+06    4.4106016450E-13
   2340000    6.4604187845E-01    5.5450693518E+06    3.5823470202E+06    4.8516619147E-13
   2350000    6.4505896989E-01    5.5450267104E+06    3.5768692178E+06    5.3368282218E-13
   2360000    6.4399002579E-01    5.5449814706E+06    3.5709127603E+06    5.3368282218E-13
   2370000    6.4293343862E-01    5.5449377559E+06    3.5650258984E+06    5.3368282218E-13
   2380000    6.4188877406E-01    5.5448953832E+06    3.5592060998E+06    5.3368282218E-13
   2390000    6.4085562551E-01    5.5448542017E+06    3.5534510078E+06    5.3368282218E-13
   2400000    6.3983361871E-01    5.5448140861E+06    3.5477584618E+06    5.3368282218E-13
   2410000    6.3882240727E-01    5.5447749308E+06    3.5421264691E+06    5.3368282218E-13
   2420000    6.3782166893E-01    5.5447366459E+06    3.5365531813E+06    5.3368282218E-13
   2430000    6.3683110256E-01    5.5446991540E+06    3.5310368756E+06    5.3368282218E-13
   2440000    6.3585042555E-01    5.5446623879E+06    3.5255759389E+06    5.3368282218E-13
   2450000    6.3487937167E-01    5.5446262889E+06    3.5201688545E+06    5.3368282218E-13
   2460000    6.3391768936E-01    5.5445908052E+06    3.5148141917E+06    5.3368282218E-13
   2470000    6.3296514033E-01    5.5445558918E+06    3.5095105981E+06    5.3368282218E-13
   2480000    6.3202149821E-01    5.5445215090E+06    3.5042567910E+06    5.3368282218E-13
   2490000    6.3108654733E-01    5.5444876218E+06    3.4990515499E+06    5.3368282218E-13
   2500000    6.3016008174E-01    5.5444541984E+06    3.4938937109E+06    5.3368282218E-13
   2510000    6.2924190443E-01    5.5444212102E+06    3.4887821612E+06    5.3368282218E-13
   2520000    6.2833182658E-01    5.5443886311E+06    3.4837158359E+06    5.3368282218E-13
   2530000    6.2742966695E-01    5.5443564376E+06    3.4786937131E+06    5.3368282218E-13
   2540000    6.2653525135E-01    5.5443246081E+06    3.4737148119E+06    5.3368282218E-13
   2550000    6.2564841229E-01    5.5442931236E+06    3.4687781901E+06    5.3368282218E-13
   2560000    6.2476898844E-01    5.5442619669E+06    3.4638829407E+06    5.3368282218E-13
   2570000    6.2389682420E-01    5.5442311222E+06    3.4590281898E+06    5.3368282218E-13
   2580000    6.2303176939E-01    5.5442005752E+06    3.4542130942E+06    5.3368282218E-13
   2590000    6.2217367889E-01    5.5441703125E+06    3.4494368397E+06    5.3368282218E-13
   2600000    6.2132241241E-01    5.5441403218E+06    3.4446986395E+06    5.3368282218E-13
   2610000    6.2047783420E-01    5.5441105917E+06    3.4399977325E+06    5.3368282218E-13
   2620000    6.1963981282E-01    5.5440811118E+06    3.4353333823E+06    5.3368282218E-13
   2630000    6.1880822093E-01    5.5440518721E+06    3.4307048757E+06    5.3368282218E-13
   2640000    6.1798293509E-01    5.5440228638E+06    3.4261115215E+06    5.8705111713E-13
   2650000    6.1708226949E-01    5.5439912118E+06    3.4210986790E+06    5.8705111713E-13
   2660000    6.1618892683E-01    5.5439598187E+06    3.4161266511E+06    5.8705111713E-13
   2670000    6.1530276599E-01    5.5439286746E+06    3.4111946479E+06    5.8705111713E-13
   2680000    6.1442364231E-01    5.5438977698E+06    3.4063018603E+06    5.8705111713E-13
   2690000    6.1355141563E-01    5.5438670952E+06    3.4014475043E+06    5.8705111713E-13
   2700000    6.1268594998E-01    5.5438366423E+06    3.3966308197E+06    5.8705111713E-13
   2710000    6.1182711315E-01    5.5438064025E+06    3.3918510671E+06    5.8705111713E-13
   2720000    6.1097477681E-01    5.5437763675E+06    3.3871075288E+06    5.8705111713E-13
   2730000    6.1012881639E-01    5.5437465295E+06    3.3823995084E+06    5.8705111713E-13
   2740000    6.0928911100E-01    5.5437168814E+06    3.3777263303E+06    5.8705111713E-13
   2750000    6.0845554336E-01    5.5436874174E+06    3.3730873397E+06    5.8705111713E-13
   2760000    6.0762799954E-01    5.5436581318E+06    3.3684819007E+06    5.8705111713E-13
   2770000    6.0680636891E-01    5.5436290181E+06    3.3639093951E+06    5.8705111713E-13
   2780000    6.0599054391E-01    5.5436000691E+06    3.3593692211E+06    5.8705111713E-13
   2790000    6.0518041979E-01    5.5435712785E+06    3.3548607935E+06    5.8705111713E-13
   2800000    6.0437589465E-01    5.5435426403E+06    3.3503835427E+06    5.8705111713E-13
   2810000    6.0357686928E-01    5.5435141484E+06    3.3459369145E+06    5.8705111713E-13
   2820000    6.0278324707E-01    5.5434857972E+06    3.3415203689E+06    5.8705111713E-13
   2830000    6.0199493393E-01    5.5434575813E+06    3.3371333804E+06    5.8705111713E-13
   2840000    6.0121183812E-01    5.5434294955E+06    3.3327754365E+06    5.8705111713E-13
   2850000    6.0043387016E-01    5.5434015353E+06    3.3284460377E+06    5.8705111713E-13
   2860000    5.9966094283E-01    5.5433736961E+06    3.3241446971E+06    5.8705111713E-13
   2870000    5.9889297110E-01    5.5433459737E+06    3.3198709400E+06    5.8705111713E-13
   2880000    5.9812987200E-01    5.5433183637E+06    3.3156243034E+06    5.8705111713E-13
   2890000    5.9737156463E-01    5.5432908622E+06    3.3114043356E+06    5.8705111713E-13
   2900000    5.9661797004E-01    5.5432634653E+06    3.3072105961E+06    5.8705111713E-13
   2910000    5.9586901138E-01    5.5432361701E+06    3.3030426565E+06    5.8705111713E-13
   2920000    5.9512461378E-01    5.5432089745E+06    3.2989001000E+06    5.8705111713E-13
   2930000    5.9438470418E-01    5.5431818763E+06    3.2947825197E+06    5.8705111713E-13
   2940000    5.9364921123E-01    5.5431548735E+06    3.2906895184E+06    5.8705111713E-13
   2950000    5.9291806527E-01    5.5431279643E+06    3.2866207081E+06    5.8705111713E-13
   2960000    5.9219119822E-01    5.5431011470E+06    3.2825757101E+06    5.8705111713E-13
   2970000    5.9146854357E-01    5.5430744198E+06    3.2785541540E+06    5.8705111713E-13
   2980000    5.9075003634E-01    5.5430477813E+06    3.2745556782E+06    5.8705111713E-13
   2990000    5.9003561299E-01    5.5430212300E+06    3.2705799293E+06    5.8705111713E-13
   3000000    5.8932521141E-01    5.5429947646E+06    3.2666265614E+06    5.8705111713E-13
   3010000    5.8861877079E-01    5.5429683837E+06    3.2626952366E+06    6.4575624284E-13
   3020000    5.8784619700E-01    5.5429394613E+06    3.2583958826E+06    6.4575624284E-13
   3030000    5.8707825920E-01    5.5429106373E+06    3.2541223279E+06    6.4575624284E-13
   3040000    5.8631488843E-01    5.5428819100E+06    3.2498741886E+06    6.4575624284E-13
   3050000    5.8555601061E-01    5.5428532780E+06    3.2456510529E+06    6.4575624284E-13
   3060000    5.8480155337E-01    5.5428247403E+06    3.2414525182E+06    6.4575624284E-13
   3070000    5.8405144605E-01    5.5427962959E+06    3.2372781917E+06    6.4575624284E-13
   3080000    5.8330561957E-01    5.5427679437E+06    3.2331276895E+06    6.4575624284E-13
   3090000    5.8256400648E-01    5.5427396827E+06    3.2290006364E+06    6.4575624284E-13
   3100000    5.8182654077E-01    5.5427115123E+06    3.2248966657E+06    6.4575624284E-13
   3110000    5.8109315787E-01    5.5426834322E+06    3.2208154187E+06    6.4575624284E-13
