# mu (kcal/mol) K (mol/J.m.s) dK (mol/J.m.s)
-0.5 5.79E-06 2.25E-07
-1.0 5.73E-06 2.60E-07
-1.5 5.47E-06 2.60E-07
-2.0 4.62E-06 3.22E-07
-2.5 4.62E-06 3.10E-07
-3.0 4.50E-06 3.14E-07
-3.5 4.50E-06 3.14E-07
-4.0 4.40E-06 3.26E-07
-4.5 4.33E-06 3.47E-07
-5.0 4.09E-06 3.54E-07
-5.5 3.86E-06 4.22E-07
-6.0 3.89E-06 4.33E-07
-6.5 3.46E-06 6.46E-07
