 # iter    flux_conservation    flux_mean[1/s]    flux_std[1/s]    time_step[s]
   3080000    4.2529705696E-01    2.9820962094E+07    1.2682767414E+07    1.7187214886E-13
   3090000    4.2472456687E-01    2.9820114098E+07    1.2665335044E+07    1.7187214886E-13
   3100000    4.2415295606E-01    2.9819265606E+07    1.2647929654E+07    1.7187214886E-13
   3110000    4.2358221755E-01    2.9818416829E+07    1.2630551124E+07    1.7187214886E-13
   3120000    4.2301234453E-01    2.9817567976E+07    1.2613199338E+07    1.7187214886E-13
   3130000    4.2244333037E-01    2.9816719253E+07    1.2595874182E+07    1.7187214886E-13
   3140000    4.2187516857E-01    2.9815870865E+07    1.2578575547E+07    1.7187214886E-13
   3150000    4.2130785280E-01    2.9815023014E+07    1.2561303327E+07    1.7187214886E-13
   3160000    4.2074137688E-01    2.9814175900E+07    1.2544057419E+07    1.7187214886E-13
   3170000    4.2017573480E-01    2.9813329721E+07    1.2526837722E+07    1.7187214886E-13
   3180000    4.1961092065E-01    2.9812484675E+07    1.2509644141E+07    1.7187214886E-13
   3190000    4.1904692872E-01    2.9811640953E+07    1.2492476581E+07    1.7187214886E-13
   3200000    4.1848375340E-01    2.9810798748E+07    1.2475334952E+07    1.7187214886E-13
   3210000    4.1792138924E-01    2.9809958250E+07    1.2458219165E+07    1.7187214886E-13
   3220000    4.1735983092E-01    2.9809119645E+07    1.2441129135E+07    1.7187214886E-13
   3230000    4.1679907324E-01    2.9808283119E+07    1.2424064779E+07    1.7187214886E-13
   3240000    4.1623911124E-01    2.9807448853E+07    1.2407026019E+07    1.7187214886E-13
   3250000    4.1567994046E-01    2.9806617021E+07    1.2390012788E+07    1.7187214886E-13
   3260000    4.1512155673E-01    2.9805787790E+07    1.2373025027E+07    1.7187214886E-13
   3270000    4.1456395600E-01    2.9804961326E+07    1.2356062676E+07    1.7187214886E-13
   3280000    4.1400713438E-01    2.9804137794E+07    1.2339125681E+07    1.7187214886E-13
   3290000    4.1345108808E-01    2.9803317355E+07    1.2322213989E+07    1.7187214886E-13
   3300000    4.1289581343E-01    2.9802500167E+07    1.2305327549E+07    1.7187214886E-13
   3310000    4.1234130689E-01    2.9801686387E+07    1.2288466312E+07    1.7187214886E-13
   3320000    4.1178756505E-01    2.9800876169E+07    1.2271630234E+07    1.7187214886E-13
   3330000    4.1123458458E-01    2.9800069664E+07    1.2254819269E+07    1.7187214886E-13
   3340000    4.1068236229E-01    2.9799267022E+07    1.2238033375E+07    1.7187214886E-13
   3350000    4.1013089578E-01    2.9798468302E+07    1.2221272498E+07    1.7187214886E-13
   3360000    4.0958018375E-01    2.9797673427E+07    1.2204536557E+07    1.7187214886E-13
   3370000    4.0903022504E-01    2.9796882304E+07    1.2187825474E+07    1.7187214886E-13
   3380000    4.0848101850E-01    2.9796094845E+07    1.2171139170E+07    1.7187214886E-13
   3390000    4.0793256302E-01    2.9795310960E+07    1.2154477566E+07    1.7187214886E-13
   3400000    4.0738485748E-01    2.9794530558E+07    1.2137840585E+07    1.7187214886E-13
   3410000    4.0683790079E-01    2.9793753551E+07    1.2121228152E+07    1.7187214886E-13
   3420000    4.0629169186E-01    2.9792979851E+07    1.2104640189E+07    1.7187214886E-13
   3430000    4.0574622952E-01    2.9792209370E+07    1.2088076621E+07    1.7187214886E-13
   3440000    4.0520151215E-01    2.9791442030E+07    1.2071537360E+07    1.7187214886E-13
   3450000    4.0465753794E-01    2.9790677755E+07    1.2055022314E+07    1.7187214886E-13
   3460000    4.0411430507E-01    2.9789916470E+07    1.2038531392E+07    1.7187214886E-13
   3470000    4.0357181175E-01    2.9789158101E+07    1.2022064505E+07    1.7187214886E-13
   3480000    4.0303005618E-01    2.9788402575E+07    1.2005621563E+07    1.7187214886E-13
   3490000    4.0248903655E-01    2.9787649818E+07    1.1989202476E+07    1.7187214886E-13
   3500000    4.0194875106E-01    2.9786899759E+07    1.1972807156E+07    1.7187214886E-13
   3510000    4.0140919795E-01    2.9786152324E+07    1.1956435514E+07    1.7187214886E-13
   3520000    4.0087037541E-01    2.9785407444E+07    1.1940087464E+07    1.7187214886E-13
   3530000    4.0033228168E-01    2.9784665046E+07    1.1923762917E+07    1.7187214886E-13
   3540000    3.9979491499E-01    2.9783925062E+07    1.1907461788E+07    1.7187214886E-13
   3550000    3.9925827358E-01    2.9783187420E+07    1.1891183991E+07    1.7187214886E-13
   3560000    3.9872235571E-01    2.9782452052E+07    1.1874929441E+07    1.7187214886E-13
   3570000    3.9818715962E-01    2.9781718889E+07    1.1858698053E+07    1.7187214886E-13
   3580000    3.9765268360E-01    2.9780987863E+07    1.1842489744E+07    1.7187214886E-13
   3590000    3.9711892592E-01    2.9780258906E+07    1.1826304430E+07    1.7187214886E-13
   3600000    3.9658588487E-01    2.9779531950E+07    1.1810142029E+07    1.7187214886E-13
   3610000    3.9605355874E-01    2.9778806930E+07    1.1794002460E+07    1.7187214886E-13
   3620000    3.9552194585E-01    2.9778083779E+07    1.1777885640E+07    1.7187214886E-13
   3630000    3.9499104452E-01    2.9777362432E+07    1.1761791490E+07    1.7187214886E-13
   3640000    3.9446085308E-01    2.9776642822E+07    1.1745719930E+07    1.7187214886E-13
   3650000    3.9393136987E-01    2.9775924886E+07    1.1729670880E+07    1.7187214886E-13
   3660000    3.9340259325E-01    2.9775208559E+07    1.1713644262E+07    1.7187214886E-13
   3670000    3.9287452158E-01    2.9774493778E+07    1.1697639998E+07    1.7187214886E-13
   3680000    3.9234715324E-01    2.9773780478E+07    1.1681658012E+07    1.7187214886E-13
   3690000    3.9182048662E-01    2.9773068598E+07    1.1665698226E+07    1.7187214886E-13
   3700000    3.9129452011E-01    2.9772358075E+07    1.1649760566E+07    1.7187214886E-13
   3710000    3.9076925213E-01    2.9771648848E+07    1.1633844955E+07    1.7187214886E-13
   3720000    3.9024468110E-01    2.9770940854E+07    1.1617951320E+07    1.7187214886E-13
   3730000    3.8972080546E-01    2.9770234034E+07    1.1602079587E+07    1.7187214886E-13
   3740000    3.8919762365E-01    2.9769528327E+07    1.1586229682E+07    1.7187214886E-13
   3750000    3.8867513413E-01    2.9768823673E+07    1.1570401534E+07    1.7187214886E-13
   3760000    3.8815333536E-01    2.9768120013E+07    1.1554595070E+07    1.7187214886E-13
   3770000    3.8763222583E-01    2.9767417287E+07    1.1538810220E+07    1.7187214886E-13
   3780000    3.8711180404E-01    2.9766715439E+07    1.1523046914E+07    1.7187214886E-13
   3790000    3.8659206847E-01    2.9766014409E+07    1.1507305081E+07    1.7187214886E-13
   3800000    3.8607301766E-01    2.9765314140E+07    1.1491584652E+07    1.7187214886E-13
   3810000    3.8555465012E-01    2.9764614576E+07    1.1475885559E+07    1.7187214886E-13
   3820000    3.8503696440E-01    2.9763915661E+07    1.1460207735E+07    1.7187214886E-13
   3830000    3.8451995903E-01    2.9763217337E+07    1.1444551111E+07    1.7187214886E-13
   3840000    3.8400363258E-01    2.9762519550E+07    1.1428915622E+07    1.7187214886E-13
   3850000    3.8348798318E-01    2.9761822252E+07    1.1413301191E+07    1.7187214886E-13
   3860000    3.8297300812E-01    2.9761125397E+07    1.1397707718E+07    1.7187214886E-13
   3870000    3.8245870441E-01    2.9760428939E+07    1.1382135095E+07    1.7187214886E-13
   3880000    3.8194506910E-01    2.9759732830E+07    1.1366583212E+07    1.7187214886E-13
   3890000    3.8143209922E-01    2.9759037026E+07    1.1351051964E+07    1.7187214886E-13
   3900000    3.8091979186E-01    2.9758341483E+07    1.1335541244E+07    1.7187214886E-13
   3910000    3.8040814410E-01    2.9757646155E+07    1.1320050947E+07    1.7187214886E-13
   3920000    3.7989715306E-01    2.9756951001E+07    1.1304580969E+07    1.7187214886E-13
   3930000    3.7938681585E-01    2.9756255977E+07    1.1289131207E+07    1.7187214886E-13
   3940000    3.7887712963E-01    2.9755561042E+07    1.1273701558E+07    1.7187214886E-13
   3950000    3.7836809156E-01    2.9754866155E+07    1.1258291922E+07    1.7187214886E-13
   3960000    3.7785969882E-01    2.9754171276E+07    1.1242902197E+07    1.7187214886E-13
   3970000    3.7735194861E-01    2.9753476366E+07    1.1227532284E+07    1.7187214886E-13
   3980000    3.7684483813E-01    2.9752781385E+07    1.1212182085E+07    1.7187214886E-13
   3990000    3.7633836462E-01    2.9752086296E+07    1.1196851501E+07    1.7187214886E-13
   4000000    3.7583252532E-01    2.9751391062E+07    1.1181540435E+07    1.7187214886E-13
   4010000    3.7532731751E-01    2.9750695646E+07    1.1166248791E+07    1.7187214886E-13
   4020000    3.7482273845E-01    2.9750000013E+07    1.1150976474E+07    1.7187214886E-13
   4030000    3.7431878544E-01    2.9749304126E+07    1.1135723388E+07    1.7187214886E-13
   4040000    3.7381545579E-01    2.9748607953E+07    1.1120489441E+07    1.7187214886E-13
   4050000    3.7331274682E-01    2.9747911459E+07    1.1105274539E+07    1.7187214886E-13
   4060000    3.7281065588E-01    2.9747214611E+07    1.1090078590E+07    1.7187214886E-13
   4070000    3.7230918031E-01    2.9746517377E+07    1.1074901502E+07    1.8905936785E-13
   4080000    3.7175826979E-01    2.9745749944E+07    1.1058228533E+07    1.8905936785E-13
   4090000    3.7120809219E-01    2.9744981957E+07    1.1041578005E+07    1.8905936785E-13
   4100000    3.7065864908E-01    2.9744213384E+07    1.1024949951E+07    1.8905936785E-13
   4110000    3.7010993699E-01    2.9743444186E+07    1.1008344254E+07    1.8905936785E-13
   4120000    3.6956195253E-01    2.9742674325E+07    1.0991760797E+07    1.8905936785E-13
   4130000    3.6901469227E-01    2.9741903763E+07    1.0975199465E+07    1.8905936785E-13
   4140000    3.6846815284E-01    2.9741132465E+07    1.0958660143E+07    1.8905936785E-13
   4150000    3.6792233088E-01    2.9740360395E+07    1.0942142718E+07    1.8905936785E-13
   4160000    3.6737722305E-01    2.9739587520E+07    1.0925647078E+07    1.8905936785E-13
   4170000    3.6683282601E-01    2.9738813805E+07    1.0909173110E+07    1.8905936785E-13
   4180000    3.6628913647E-01    2.9738039220E+07    1.0892720706E+07    1.8905936785E-13
   4190000    3.6574615113E-01    2.9737263732E+07    1.0876289755E+07    1.8905936785E-13
   4200000    3.6520386673E-01    2.9736487311E+07    1.0859880149E+07    1.8905936785E-13
   4210000    3.6466228002E-01    2.9735709928E+07    1.0843491780E+07    1.8905936785E-13
   4220000    3.6412138776E-01    2.9734931554E+07    1.0827124542E+07    1.8905936785E-13
   4230000    3.6358118674E-01    2.9734152162E+07    1.0810778330E+07    1.8905936785E-13
   4240000    3.6304167376E-01    2.9733371724E+07    1.0794453037E+07    1.8905936785E-13
   4250000    3.6250284564E-01    2.9732590215E+07    1.0778148561E+07    1.8905936785E-13
   4260000    3.6196469923E-01    2.9731807610E+07    1.0761864799E+07    1.8905936785E-13
   4270000    3.6142723138E-01    2.9731023885E+07    1.0745601649E+07    1.8905936785E-13
   4280000    3.6089043898E-01    2.9730239016E+07    1.0729359009E+07    1.8905936785E-13
   4290000    3.6035431890E-01    2.9729452980E+07    1.0713136780E+07    1.8905936785E-13
   4300000    3.5981886808E-01    2.9728665757E+07    1.0696934862E+07    1.8905936785E-13
   4310000    3.5928408342E-01    2.9727877325E+07    1.0680753157E+07    1.8905936785E-13
   4320000    3.5874996187E-01    2.9727087664E+07    1.0664591566E+07    1.8905936785E-13
   4330000    3.5821650039E-01    2.9726296756E+07    1.0648449993E+07    1.8905936785E-13
   4340000    3.5768369599E-01    2.9725504580E+07    1.0632328344E+07    1.8905936785E-13
   4350000    3.5715154648E-01    2.9724711090E+07    1.0616226534E+07    1.8905936785E-13
   4360000    3.5662005033E-01    2.9723916214E+07    1.0600144496E+07    1.8905936785E-13
   4370000    3.5608920607E-01    2.9723119879E+07    1.0584082160E+07    1.8905936785E-13
   4380000    3.5555901222E-01    2.9722322015E+07    1.0568039457E+07    1.8905936785E-13
   4390000    3.5502946728E-01    2.9721522552E+07    1.0552016319E+07    1.8905936785E-13
   4400000    3.5450056979E-01    2.9720721420E+07    1.0536012678E+07    1.8905936785E-13
   4410000    3.5397231824E-01    2.9719918549E+07    1.0520028467E+07    1.8905936785E-13
   4420000    3.5344471115E-01    2.9719113873E+07    1.0504063619E+07    1.8905936785E-13
   4430000    3.5291774703E-01    2.9718307325E+07    1.0488118067E+07    1.8905936785E-13
   4440000    3.5239142440E-01    2.9717498836E+07    1.0472191745E+07    1.8905936785E-13
   4450000    3.5186574177E-01    2.9716688343E+07    1.0456284587E+07    1.8905936785E-13
   4460000    3.5134069764E-01    2.9715875780E+07    1.0440396528E+07    1.8905936785E-13
   4470000    3.5081629053E-01    2.9715061082E+07    1.0424527502E+07    1.8905936785E-13
   4480000    3.5029251894E-01    2.9714244187E+07    1.0408677445E+07    1.8905936785E-13
   4490000    3.4976938138E-01    2.9713425032E+07    1.0392846292E+07    1.8905936785E-13
   4500000    3.4924687636E-01    2.9712603553E+07    1.0377033979E+07    1.8905936785E-13
   4510000    3.4872500238E-01    2.9711779691E+07    1.0361240443E+07    1.8905936785E-13
   4520000    3.4820375794E-01    2.9710953385E+07    1.0345465621E+07    1.8905936785E-13
   4530000    3.4768314155E-01    2.9710124574E+07    1.0329709448E+07    1.8905936785E-13
   4540000    3.4716315172E-01    2.9709293200E+07    1.0313971863E+07    1.8905936785E-13
   4550000    3.4664378693E-01    2.9708459204E+07    1.0298252802E+07    1.8905936785E-13
   4560000    3.4612504570E-01    2.9707622529E+07    1.0282552205E+07    1.8905936785E-13
   4570000    3.4560692651E-01    2.9706783116E+07    1.0266870009E+07    1.8905936785E-13
   4580000    3.4508942787E-01    2.9705940911E+07    1.0251206153E+07    1.8905936785E-13
   4590000    3.4457254826E-01    2.9705095857E+07    1.0235560576E+07    1.8905936785E-13
   4600000    3.4405628619E-01    2.9704247899E+07    1.0219933216E+07    1.8905936785E-13
   4610000    3.4354064033E-01    2.9703396986E+07    1.0204324021E+07    1.8905936785E-13
   4620000    3.4302561021E-01    2.9702543088E+07    1.0188732967E+07    1.8905936785E-13
   4630000    3.4251119562E-01    2.9701686176E+07    1.0173160044E+07    1.8905936785E-13
   4640000    3.4199739635E-01    2.9700826226E+07    1.0157605239E+07    1.8905936785E-13
   4650000    3.4148421213E-01    2.9699963212E+07    1.0142068538E+07    1.8905936785E-13
   4660000    3.4097164270E-01    2.9699097109E+07    1.0126549928E+07    1.8905936785E-13
   4670000    3.4045968777E-01    2.9698227895E+07    1.0111049396E+07    1.8905936785E-13
   4680000    3.3994834703E-01    2.9697355544E+07    1.0095566928E+07    1.8905936785E-13
   4690000    3.3943762015E-01    2.9696480034E+07    1.0080102510E+07    1.8905936785E-13
   4700000    3.3892750680E-01    2.9695601341E+07    1.0064656125E+07    1.8905936785E-13
   4710000    3.3841800661E-01    2.9694719444E+07    1.0049227761E+07    1.8905936785E-13
   4720000    3.3790911925E-01    2.9693834321E+07    1.0033817403E+07    1.8905936785E-13
   4730000    3.3740084438E-01    2.9692945953E+07    1.0018425037E+07    1.8905936785E-13
   4740000    3.3689318164E-01    2.9692054321E+07    1.0003050650E+07    1.8905936785E-13
   4750000    3.3638613067E-01    2.9691159405E+07    9.9876942274E+06    1.8905936785E-13
   4760000    3.3587969107E-01    2.9690261187E+07    9.9723557554E+06    1.8905936785E-13
   4770000    3.3537386243E-01    2.9689359649E+07    9.9570352187E+06    1.8905936785E-13
   4780000    3.3486864434E-01    2.9688454773E+07    9.9417326023E+06    1.8905936785E-13
   4790000    3.3436403635E-01    2.9687546540E+07    9.9264478904E+06    1.8905936785E-13
   4800000    3.3386003798E-01    2.9686634936E+07    9.9111810674E+06    1.8905936785E-13
   4810000    3.3335664848E-01    2.9685719976E+07    9.8959321187E+06    1.8905936785E-13
   4820000    3.3285386684E-01    2.9684801696E+07    9.8807010311E+06    1.8905936785E-13
   4830000    3.3235169210E-01    2.9683880136E+07    9.8654877911E+06    1.8905936785E-13
   4840000    3.3185012325E-01    2.9682955332E+07    9.8502923853E+06    1.8905936785E-13
   4850000    3.3134915931E-01    2.9682027323E+07    9.8351148001E+06    1.8905936785E-13
   4860000    3.3084879928E-01    2.9681096148E+07    9.8199550217E+06    1.8905936785E-13
   4870000    3.3034904217E-01    2.9680161844E+07    9.8048130364E+06    1.8905936785E-13
   4880000    3.2984988697E-01    2.9679224449E+07    9.7896888301E+06    1.8905936785E-13
   4890000    3.2935133271E-01    2.9678284003E+07    9.7745823889E+06    1.8905936785E-13
   4900000    3.2885337836E-01    2.9677340543E+07    9.7594936985E+06    1.8905936785E-13
   4910000    3.2835602294E-01    2.9676394108E+07    9.7444227446E+06    1.8905936785E-13
   4920000    3.2785926544E-01    2.9675444737E+07    9.7293695129E+06    1.8905936785E-13
   4930000    3.2736310485E-01    2.9674492466E+07    9.7143339888E+06    1.8905936785E-13
   4940000    3.2686754019E-01    2.9673537336E+07    9.6993161576E+06    1.8905936785E-13
   4950000    3.2637257042E-01    2.9672579384E+07    9.6843160046E+06    1.8905936785E-13
   4960000    3.2587819456E-01    2.9671618648E+07    9.6693335148E+06    1.8905936785E-13
   4970000    3.2538441159E-01    2.9670655167E+07    9.6543686732E+06    1.8905936785E-13
   4980000    3.2489122051E-01    2.9669688980E+07    9.6394214647E+06    1.8905936785E-13
   4990000    3.2439862029E-01    2.9668720124E+07    9.6244918739E+06    1.8905936785E-13
   5000000    3.2390660994E-01    2.9667748637E+07    9.6095798855E+06    1.8905936785E-13
   5010000    3.2341518843E-01    2.9666774558E+07    9.5946854839E+06    1.8905936785E-13
   5020000    3.2292435461E-01    2.9665797935E+07    9.5798086521E+06    1.8905936785E-13
   5030000    3.2243410626E-01    2.9664818885E+07    9.5649493643E+06    1.8905936785E-13
   5040000    3.2194444071E-01    2.9663837555E+07    9.5501075908E+06    1.8905936785E-13
   5050000    3.2145535534E-01    2.9662854091E+07    9.5352833023E+06    1.8905936785E-13
   5060000    3.2096684756E-01    2.9661868639E+07    9.5204764700E+06    1.8905936785E-13
   5070000    3.2047891481E-01    2.9660881344E+07    9.5056870653E+06    1.8905936785E-13
   5080000    3.1999155458E-01    2.9659892346E+07    9.4909150606E+06    1.8905936785E-13
   5090000    3.1950476480E-01    2.9658901781E+07    9.4761604375E+06    1.8905936785E-13
   5100000    3.1901854371E-01    2.9657909774E+07    9.4614231857E+06    1.8905936785E-13
   5110000    3.1853288965E-01    2.9656916451E+07    9.4467032951E+06    1.8905936785E-13
   5120000    3.1804780094E-01    2.9655921935E+07    9.4320007562E+06    1.8905936785E-13
   5130000    3.1756327595E-01    2.9654926350E+07    9.4173155597E+06    1.8905936785E-13
   5140000    3.1707931309E-01    2.9653929816E+07    9.4026476966E+06    1.8905936785E-13
   5150000    3.1659591080E-01    2.9652932454E+07    9.3879971580E+06    1.8905936785E-13
   5160000    3.1611306752E-01    2.9651934383E+07    9.3733639356E+06    1.8905936785E-13
   5170000    3.1563078176E-01    2.9650935720E+07    9.3587480211E+06    1.8905936785E-13
   5180000    3.1514905202E-01    2.9649936583E+07    9.3441494065E+06    1.8905936785E-13
   5190000    3.1466787685E-01    2.9648937087E+07    9.3295680839E+06    1.8905936785E-13
   5200000    3.1418725482E-01    2.9647937346E+07    9.3150040457E+06    1.8905936785E-13
   5210000    3.1370718453E-01    2.9646937474E+07    9.3004572847E+06    1.8905936785E-13
   5220000    3.1322766460E-01    2.9645937581E+07    9.2859277936E+06    1.8905936785E-13
   5230000    3.1274869369E-01    2.9644937780E+07    9.2714155653E+06    1.8905936785E-13
   5240000    3.1227027046E-01    2.9643938180E+07    9.2569205931E+06    2.0796530914E-13
   5250000    3.1174464069E-01    2.9642838991E+07    9.2409961905E+06    2.0796530914E-13
   5260000    3.1121966557E-01    2.9641740310E+07    9.2250925060E+06    2.0796530914E-13
   5270000    3.1069534820E-01    2.9640642286E+07    9.2092096761E+06    2.0796530914E-13
   5280000    3.1017168696E-01    2.9639545061E+07    9.1933476923E+06    2.0796530914E-13
   5290000    3.0964868025E-01    2.9638448770E+07    9.1775065464E+06    2.0796530914E-13
   5300000    3.0912632650E-01    2.9637353552E+07    9.1616862307E+06    2.0796530914E-13
   5310000    3.0860462417E-01    2.9636259540E+07    9.1458867371E+06    2.0796530914E-13
   5320000    3.0808357176E-01    2.9635166867E+07    9.1301080579E+06    2.0796530914E-13
   5330000    3.0756316778E-01    2.9634075664E+07    9.1143501856E+06    2.0796530914E-13
   5340000    3.0704341080E-01    2.9632986062E+07    9.0986131127E+06    2.0796530914E-13
   5350000    3.0652429939E-01    2.9631898188E+07    9.0828968317E+06    2.0796530914E-13
   5360000    3.0600583216E-01    2.9630812169E+07    9.0672013354E+06    2.0796530914E-13
   5370000    3.0548800775E-01    2.9629728129E+07    9.0515266165E+06    2.0796530914E-13
   5380000    3.0497082482E-01    2.9628646193E+07    9.0358726677E+06    2.0796530914E-13
   5390000    3.0445428205E-01    2.9627566482E+07    9.0202394820E+06    2.0796530914E-13
   5400000    3.0393837824E-01    2.9626489105E+07    9.0046270514E+06    2.0796530914E-13
   5410000    3.0342311294E-01    2.9625414074E+07    8.9890353605E+06    2.0796530914E-13
   5420000    3.0290848611E-01    2.9624341348E+07    8.9734643897E+06    2.0796530914E-13
   5430000    3.0239449768E-01    2.9623270886E+07    8.9579141191E+06    2.0796530914E-13
   5440000    3.0188114756E-01    2.9622202647E+07    8.9423845285E+06    2.0796530914E-13
   5450000    3.0136843567E-01    2.9621136593E+07    8.9268755975E+06    2.0796530914E-13
   5460000    3.0085636187E-01    2.9620072682E+07    8.9113873055E+06    2.0796530914E-13
   5470000    3.0034492606E-01    2.9619010877E+07    8.8959196316E+06    2.0796530914E-13
   5480000    2.9983412807E-01    2.9617951138E+07    8.8804725547E+06    2.0796530914E-13
   5490000    2.9932396776E-01    2.9616893428E+07    8.8650460535E+06    2.0796530914E-13
   5500000    2.9881444494E-01    2.9615837709E+07    8.8496401065E+06    2.0796530914E-13
   5510000    2.9830555943E-01    2.9614783945E+07    8.8342546921E+06    2.0796530914E-13
   5520000    2.9779731103E-01    2.9613732098E+07    8.8188897882E+06    2.0796530914E-13
   5530000    2.9728969952E-01    2.9612682132E+07    8.8035453729E+06    2.0796530914E-13
   5540000    2.9678272467E-01    2.9611634011E+07    8.7882214237E+06    2.0796530914E-13
   5550000    2.9627638624E-01    2.9610587701E+07    8.7729179184E+06    2.0796530914E-13
   5560000    2.9577068397E-01    2.9609543166E+07    8.7576348343E+06    2.0796530914E-13
   5570000    2.9526561760E-01    2.9608500372E+07    8.7423721486E+06    2.0796530914E-13
   5580000    2.9476118685E-01    2.9607459285E+07    8.7271298383E+06    2.0796530914E-13
   5590000    2.9425739142E-01    2.9606419871E+07    8.7119078804E+06    2.0796530914E-13
   5600000    2.9375423101E-01    2.9605382097E+07    8.6967062517E+06    2.0796530914E-13
   5610000    2.9325170531E-01    2.9604345930E+07    8.6815249286E+06    2.0796530914E-13
   5620000    2.9274981398E-01    2.9603311339E+07    8.6663638877E+06    2.0796530914E-13
   5630000    2.9224855669E-01    2.9602278291E+07    8.6512231054E+06    2.0796530914E-13
   5640000    2.9174793309E-01    2.9601246755E+07    8.6361025578E+06    2.0796530914E-13
   5650000    2.9124794283E-01    2.9600216700E+07    8.6210022210E+06    2.0796530914E-13
   5660000    2.9074858552E-01    2.9599188095E+07    8.6059220710E+06    2.0796530914E-13
   5670000    2.9024986079E-01    2.9598160910E+07    8.5908620837E+06    2.0796530914E-13
   5680000    2.8975176825E-01    2.9597135115E+07    8.5758222347E+06    2.0796530914E-13
   5690000    2.8925430750E-01    2.9596110681E+07    8.5608024998E+06    2.0796530914E-13
   5700000    2.8875747814E-01    2.9595087579E+07    8.5458028544E+06    2.0796530914E-13
   5710000    2.8826127973E-01    2.9594065780E+07    8.5308232740E+06    2.0796530914E-13
   5720000    2.8776571185E-01    2.9593045256E+07    8.5158637340E+06    2.0796530914E-13
   5730000    2.8727077407E-01    2.9592025980E+07    8.5009242096E+06    2.0796530914E-13
   5740000    2.8677646593E-01    2.9591007925E+07    8.4860046760E+06    2.0796530914E-13
   5750000    2.8628278699E-01    2.9589991062E+07    8.4711051084E+06    2.0796530914E-13
   5760000    2.8578973679E-01    2.9588975366E+07    8.4562254817E+06    2.0796530914E-13
   5770000    2.8529731484E-01    2.9587960811E+07    8.4413657710E+06    2.0796530914E-13
   5780000    2.8480552068E-01    2.9586947370E+07    8.4265259511E+06    2.0796530914E-13
   5790000    2.8431435381E-01    2.9585935019E+07    8.4117059970E+06    2.0796530914E-13
   5800000    2.8382381375E-01    2.9584923733E+07    8.3969058834E+06    2.0796530914E-13
   5810000    2.8333389999E-01    2.9583913486E+07    8.3821255851E+06    2.0796530914E-13
   5820000    2.8284461203E-01    2.9582904255E+07    8.3673650767E+06    2.0796530914E-13
   5830000    2.8235594934E-01    2.9581896016E+07    8.3526243331E+06    2.0796530914E-13
   5840000    2.8186791142E-01    2.9580888746E+07    8.3379033287E+06    2.0796530914E-13
   5850000    2.8138049772E-01    2.9579882421E+07    8.3232020382E+06    2.0796530914E-13
   5860000    2.8089370773E-01    2.9578877018E+07    8.3085204361E+06    2.0796530914E-13
   5870000    2.8040754089E-01    2.9577872516E+07    8.2938584971E+06    2.0796530914E-13
   5880000    2.7992199667E-01    2.9576868893E+07    8.2792161956E+06    2.0796530914E-13
   5890000    2.7943707450E-01    2.9575866126E+07    8.2645935062E+06    2.0796530914E-13
   5900000    2.7895277384E-01    2.9574864196E+07    8.2499904033E+06    2.0796530914E-13
   5910000    2.7846909412E-01    2.9573863080E+07    8.2354068615E+06    2.0796530914E-13
   5920000    2.7798603478E-01    2.9572862758E+07    8.2208428552E+06    2.0796530914E-13
   5930000    2.7750359524E-01    2.9571863211E+07    8.2062983589E+06    2.0796530914E-13
   5940000    2.7702177492E-01    2.9570864418E+07    8.1917733471E+06    2.0796530914E-13
   5950000    2.7654057326E-01    2.9569866360E+07    8.1772677942E+06    2.0796530914E-13
   5960000    2.7605998964E-01    2.9568869018E+07    8.1627816749E+06    2.0796530914E-13
   5970000    2.7558002350E-01    2.9567872373E+07    8.1483149636E+06    2.0796530914E-13
   5980000    2.7510067424E-01    2.9566876408E+07    8.1338676348E+06    2.2876184501E-13
   5990000    2.7457410659E-01    2.9565781618E+07    8.1179980733E+06    2.2876184501E-13
   6000000    2.7404827904E-01    2.9564687594E+07    8.1021517557E+06    2.2876184501E-13
   6010000    2.7352319559E-01    2.9563594324E+07    8.0863287925E+06    2.2876184501E-13
   6020000    2.7299885541E-01    2.9562501783E+07    8.0705291500E+06    2.2876184501E-13
   6030000    2.7247525770E-01    2.9561409951E+07    8.0547527945E+06    2.2876184501E-13
   6040000    2.7195240163E-01    2.9560318806E+07    8.0389996924E+06    2.2876184501E-13
   6050000    2.7143028638E-01    2.9559228327E+07    8.0232698100E+06    2.2876184501E-13
   6060000    2.7090891115E-01    2.9558138492E+07    8.0075631146E+06    2.2876184501E-13
   6070000    2.7038827560E-01    2.9557049274E+07    7.9918795851E+06    2.2876184501E-13
   6080000    2.6986837974E-01    2.9555960641E+07    7.9762192097E+06    2.2876184501E-13
   6090000    2.6934922357E-01    2.9554872561E+07    7.9605819771E+06    2.2876184501E-13
   6100000    2.6883080714E-01    2.9553785002E+07    7.9449678760E+06    2.2876184501E-13
   6110000    2.6831313046E-01    2.9552697932E+07    7.9293768957E+06    2.2876184501E-13
   6120000    2.6779619355E-01    2.9551611322E+07    7.9138090253E+06    2.2876184501E-13
   6130000    2.6727999634E-01    2.9550525139E+07    7.8982642508E+06    2.2876184501E-13
   6140000    2.6676453834E-01    2.9549439348E+07    7.8827425458E+06    2.2876184501E-13
   6150000    2.6624981901E-01    2.9548353914E+07    7.8672438818E+06    2.2876184501E-13
   6160000    2.6573583782E-01    2.9547268802E+07    7.8517682304E+06    2.2876184501E-13
   6170000    2.6522259422E-01    2.9546183978E+07    7.8363155638E+06    2.2876184501E-13
