 # iter=         22  time[s]=   6.009758E-06  x[nm]  rho[1/m3]
    2.5000000000E+00    3.3698422874E+27
    7.5000000000E+00    3.2681413661E+27
    1.2500000000E+01    3.1756683044E+27
    1.7500000000E+01    3.0917488782E+27
    2.2500000000E+01    3.0169890948E+27
    2.7500000000E+01    2.9485798940E+27
    3.2500000000E+01    2.8812346832E+27
    3.7500000000E+01    2.8115262882E+27
    4.2500000000E+01    2.7396894824E+27
    4.7500000000E+01    2.6633464294E+27
    5.2500000000E+01    2.5769922054E+27
    5.7500000000E+01    2.4762661117E+27
    6.2500000000E+01    2.3590505684E+27
    6.7500000000E+01    2.2214022085E+27
    7.2500000000E+01    2.0278079176E+27
    7.7500000000E+01    1.7743497868E+27
    8.2500000000E+01    1.4299642420E+27
    8.7500000000E+01    1.0481730383E+27
    9.2500000000E+01    6.3812052187E+26
    9.7500000000E+01    1.9502545555E+26
