0.019662 0.066379 0.544069 4.519065 13.405745 18.862899 20.861085 21.908510 22.516233
0.016904 0.056390 0.482026 4.079123 12.266550 17.700760 20.159217 21.561649 22.255370
0.015292 0.050472 0.420352 3.495285 10.615060 15.817973 18.784455 20.812142 21.888528
0.014508 0.046514 0.325991 2.504811 7.984499 13.180347 16.736376 19.379218 21.059480
0.008328 0.024736 0.137743 0.994957 4.011897 9.079644 13.828913 17.232979 19.377747
0.002706 0.007512 0.031067 0.196303 1.164134 4.273287 9.456509 14.234782 17.019743
0.000695 0.002109 0.007288 0.031546 0.200896 1.202124 4.427374 9.724552 13.820112
0.000195 0.000697 0.002203 0.007225 0.030547 0.203021 1.238560 4.450683 8.538786
0.000048 0.000223 0.000762 0.002378 0.007804 0.033634 0.222122 1.204553 2.916196
