3.832508 3.829071 3.788833 3.462708 2.498137 1.285462 0.494739 0.161723 0.054303
5.340676 5.331114 5.288765 4.991766 4.007845 2.455977 1.141511 0.427045 0.157520
9.481697 9.466684 9.367522 8.661849 6.767186 4.484710 2.503135 1.125600 0.457736
16.685425 16.659614 16.464619 15.062506 11.396149 7.449880 4.588456 2.505570 1.247392
20.434174 20.412424 20.297070 19.506331 16.705100 11.942804 7.607986 4.652174 2.896095
21.501080 21.491889 21.446724 21.261975 20.300548 17.248046 12.234793 7.766625 5.324876
22.145531 22.138207 22.107011 22.068934 21.913790 20.915267 17.703741 12.550666 8.685377
22.653594 22.619758 22.615935 22.634815 22.647765 22.462322 21.385117 18.169458 14.112134
22.935940 22.930016 22.959509 22.967053 22.990516 22.990607 22.772621 21.705399 19.942023
