-1.000000000000000000e+01 1.206285967242142445e+26 1.740903985526430769e+24 2.266343130680076172e+12 1.341659885364968506e+12
-9.500000000000000000e+00 2.743470562195661512e+26 2.875694021811063835e+24 8.975951203574966797e+12 7.689979847476914062e+11
-9.000000000000000000e+00 6.217352810978308490e+26 1.185926472309173551e+24 1.123959852206532617e+13 4.488057835395408325e+11
-8.500000000000000000e+00 1.393564630367419035e+27 6.243997269769987159e+24 1.263976335637022070e+13 6.543906946397667236e+11
-8.000000000000000000e+00 2.881003762726869739e+27 8.683454973863316903e+24 1.123193676315592969e+13 3.838405800972212524e+11
-7.500000000000000000e+00 5.197985834440017225e+27 1.771467202875306441e+25 9.342449952539037109e+12 1.782788665956911011e+11
-7.000000000000000000e+00 7.749806330234616561e+27 1.592257967119398772e+25 7.744512717910291992e+12 1.662568898443421936e+11
-6.500000000000000000e+00 1.002860779105799084e+28 2.740163322030326247e+25 6.426613952047401367e+12 1.515568003837309265e+11
-6.000000000000000000e+00 1.189716135458167341e+28 3.044299305405420982e+25 5.443865930966661133e+12 1.687645512250656433e+11
-5.500000000000000000e+00 1.346599712262062819e+28 2.708946048996615330e+25 4.528119827264801758e+12 1.192058364263935547e+11
-5.000000000000000000e+00 1.482013612217795242e+28 3.356618471230606557e+25 3.915877839642818359e+12 9.373841044919505310e+10
-4.500000000000000000e+00 1.594555112881805923e+28 4.796163429287215422e+25 3.333744191874246582e+12 3.568441808879106140e+10
-4.000000000000000000e+00 1.688440681717573986e+28 4.248282011550424733e+25 2.787896579777348145e+12 3.654093318883721161e+10
-3.500000000000000000e+00 1.774280655157149266e+28 4.758237157902230401e+25 2.354748468936495605e+12 4.241376248063285828e+10
-3.000000000000000000e+00 1.852094400177069464e+28 5.952027253668361636e+25 2.138789160368273193e+12 7.348667912654452515e+10
-2.500000000000000000e+00 1.912834772023019176e+28 6.408404217166372352e+25 1.880306236177951172e+12 4.076841726900088501e+10
-2.000000000000000000e+00 1.967004205400619597e+28 4.774053582975057778e+25 1.677549006116343750e+12 5.815424458973209381e+10
-1.500000000000000000e+00 2.016893536963257615e+28 6.702028926634944838e+25 1.434075685501544678e+12 6.666179865271884918e+10
-1.000000000000000000e+00 2.060671204072598371e+28 5.461492172513919226e+25 1.266630481679976807e+12 4.983074574240740967e+10
-5.000000000000000000e-01 2.093193891102257817e+28 5.710989997481477082e+25 1.073391835724046753e+12 5.395590145820204926e+10
